S.No.,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Model
4065,Ford Ecosport 1.0 Ecoboost Titanium,Kochi,2014,43316,Petrol,Manual,First,18.88 kmpl,999.0,123.37,5.0,,6.22,10,Ford,Ecosport1.0
4066,Honda City 1.5 S MT,Delhi,2009,92000,Petrol,Manual,Second,17.0 kmpl,1497.0,118.0,5.0,,2.25,15,Honda,City1.5
4067,Jaguar XF 2.2 Litre Luxury,Hyderabad,2015,50000,Diesel,Automatic,First,16.36 kmpl,2179.0,187.7,5.0,,38.0,9,Jaguar,XF2.2
4068,Maruti Swift VXI BSIV,Mumbai,2008,69000,Petrol,Manual,Second,20.4 kmpl,1197.0,81.8,5.0,,2.15,16,Maruti,SwiftVXI
4069,BMW 5 Series 520d Luxury Line,Coimbatore,2014,60280,Diesel,Automatic,First,22.48 kmpl,1995.0,190.0,5.0,63.71 Lakh,22.45,10,BMW,5Series
4070,Mercedes-Benz B Class B200 CDI,Coimbatore,2017,48161,Diesel,Automatic,First,15.0 kmpl,2143.0,107.3,5.0,,20.87,7,Mercedes-Benz,BClass
4071,Honda Brio S MT,Mumbai,2013,41000,Petrol,Manual,First,19.4 kmpl,1198.0,86.8,5.0,,3.1,11,Honda,BrioS
4072,Hyundai i20 Sportz 1.2,Mumbai,2016,6000,Petrol,Manual,First,18.6 kmpl,1197.0,81.83,5.0,,5.95,8,Hyundai,i20Sportz
4073,Tata Indica V2 DLG TC,Mumbai,2006,133000,Diesel,Manual,Second,16.8 kmpl,1405.0,68.0,5.0,,0.86,18,Tata,IndicaV2
4074,Toyota Fortuner 3.0 Diesel,Delhi,2010,76000,Diesel,Manual,First,11.5 kmpl,2982.0,171.0,7.0,,9.25,14,Toyota,Fortuner3.0
4075,Hyundai i10 Sportz 1.1L,Mumbai,2011,15590,Petrol,Manual,First,19.81 kmpl,1086.0,68.05,5.0,,2.25,13,Hyundai,i10Sportz
4076,Hyundai i20 1.2 Sportz Option,Kochi,2016,69681,Petrol,Manual,First,17.0 kmpl,1197.0,80.0,5.0,,6.13,8,Hyundai,i201.2
4077,Maruti Baleno LXI - BSIII,Kochi,2006,70362,Petrol,Manual,Second,15.4 kmpl,1590.0,94.0,5.0,,1.81,18,Maruti,BalenoLXI
4078,Honda Amaze S AT i-Vtech,Pune,2014,49112,Petrol,Automatic,Second,15.5 kmpl,1198.0,86.7,5.0,,3.79,10,Honda,AmazeS
4079,Land Rover Range Rover 3.0 Diesel LWB Vogue,Hyderabad,2017,25000,Diesel,Automatic,First,13.33 kmpl,2993.0,255.0,5.0,2.3 Cr,160.0,7,Land Rover,RoverRange
4080,Toyota Etios Liva GD,Mumbai,2011,74000,Diesel,Manual,First,23.59 kmpl,1364.0,67.08,5.0,,3.6,13,Toyota,EtiosLiva
4081,Hyundai i10 Sportz 1.2 AT,Pune,2013,15200,Petrol,Automatic,Second,16.95 kmpl,1197.0,78.9,5.0,,3.85,11,Hyundai,i10Sportz
4082,Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2013,86300,Diesel,Manual,First,22.07 kmpl,1199.0,73.9,5.0,,4.5,11,Volkswagen,PoloDiesel
4083,Maruti Baleno RS Petrol,Coimbatore,2018,26731,Petrol,Manual,First,21.1 kmpl,998.0,100.0,5.0,10.89 Lakh,8.61,6,Maruti,BalenoRS
4084,Hyundai i20 Sportz 1.4 CRDi,Ahmedabad,2016,74000,Diesel,Manual,First,21.9 kmpl,1396.0,88.76,5.0,,6.5,8,Hyundai,i20Sportz
4085,Toyota Corolla H4,Chennai,2005,83929,Petrol,Automatic,First,11.3 kmpl,1794.0,125.0,5.0,,2.6,19,Toyota,CorollaH4
4086,Toyota Innova 2.5 VX (Diesel) 7 Seater,Pune,2015,65000,Diesel,Manual,First,12.99 kmpl,2494.0,100.6,7.0,,15.0,9,Toyota,Innova2.5
4087,Maruti Celerio VXI AT Optional,Pune,2017,20000,Petrol,Automatic,First,23.1 kmpl,998.0,67.04,5.0,,4.7,7,Maruti,CelerioVXI
4088,Skoda Octavia Elegance 2.0 TDI AT,Hyderabad,2015,122086,Diesel,Automatic,First,19.3 kmpl,1968.0,141.0,5.0,,12.99,9,Skoda,OctaviaElegance
4089,Honda Mobilio S i VTEC,Kochi,2018,35442,Petrol,Manual,First,17.3 kmpl,1497.0,117.3,7.0,,7.32,6,Honda,MobilioS
4090,Hyundai Verna 1.6 CRDi SX,Delhi,2015,62542,Diesel,Manual,Second,23.9 kmpl,1582.0,126.2,5.0,,6.5,9,Hyundai,Verna1.6
4091,Honda City 1.5 S MT,Coimbatore,2012,26671,Petrol,Manual,Second,17.0 kmpl,1497.0,118.0,5.0,,5.67,12,Honda,City1.5
4092,Ford Classic 1.4 Duratorq Titanium,Chennai,2014,83500,Diesel,Manual,Second,19.68 kmpl,1399.0,67.0,5.0,,3.0,10,Ford,Classic1.4
4093,Maruti Ciaz ZDi,Delhi,2015,46166,Diesel,Manual,Second,26.21 kmpl,1248.0,88.5,5.0,,5.5,9,Maruti,CiazZDi
4094,Maruti Wagon R VXI BS IV,Pune,2015,25200,Petrol,Manual,First,18.9 kmpl,998.0,67.1,5.0,,3.35,9,Maruti,WagonR
4095,Audi A4 3.0 TDI Quattro,Coimbatore,2015,35463,Diesel,Automatic,First,14.94 kmpl,2967.0,241.4,5.0,,25.02,9,Audi,A43.0
4096,Toyota Camry Hybrid 2.5,Coimbatore,2017,23249,Petrol,Automatic,First,19.16 kmpl,2487.0,175.67,5.0,40.62 Lakh,26.11,7,Toyota,CamryHybrid
4097,Hyundai i20 Asta 1.2,Coimbatore,2016,40310,Petrol,Manual,First,18.6 kmpl,1197.0,81.83,5.0,,7.09,8,Hyundai,i20Asta
4098,Maruti SX4 Green Vxi (CNG),Delhi,2012,82069,CNG,Manual,First,21.4 km/kg,1586.0,103.3,5.0,,2.65,12,Maruti,SX4Green
4099,Hyundai Grand i10 1.2 Kappa Asta,Delhi,2018,10000,Petrol,Manual,First,18.9 kmpl,1197.0,81.86,5.0,7.54 Lakh,6.5,6,Hyundai,Grandi10
4100,Volkswagen Polo Diesel Trendline 1.2L,Chennai,2012,94000,Diesel,Manual,First,22.07 kmpl,1199.0,73.9,5.0,,4.5,12,Volkswagen,PoloDiesel
4101,BMW X5 xDrive 30d M Sport,Chennai,2016,45000,Diesel,Automatic,First,15.97 kmpl,2993.0,258.0,5.0,,57.0,8,BMW,X5xDrive
4102,Volkswagen Polo Petrol Comfortline 1.2L,Kochi,2012,52818,Petrol,Manual,First,16.47 kmpl,1198.0,73.9,5.0,,3.82,12,Volkswagen,PoloPetrol
4103,Renault Duster 85PS Diesel RxE,Jaipur,2013,61238,Diesel,Manual,First,20.45 kmpl,1461.0,83.8,5.0,,5.25,11,Renault,Duster85PS
4104,Skoda Superb Style 1.8 TSI AT,Coimbatore,2016,54253,Petrol,Automatic,First,14.67 kmpl,1798.0,177.46,5.0,30.19 Lakh,16.81,8,Skoda,SuperbStyle
4105,Audi Q5 2.0 TDI,Delhi,2013,71000,Diesel,Automatic,First,14.16 kmpl,1968.0,174.3,5.0,,21.5,11,Audi,Q52.0
4106,Maruti Baleno Delta 1.3,Hyderabad,2017,20000,Diesel,Manual,First,27.39 kmpl,1248.0,74.0,5.0,,8.5,7,Maruti,BalenoDelta
4107,Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2013,75000,Petrol,Manual,First,16.47 kmpl,1198.0,73.9,5.0,,3.25,11,Volkswagen,PoloPetrol
4108,Mitsubishi Pajero Sport 4X4 AT,Coimbatore,2019,11827,Diesel,Automatic,First,13.5 kmpl,2477.0,175.56,6.0,,27.11,5,Mitsubishi,PajeroSport
4109,Maruti Ciaz VXi Plus,Mumbai,2015,51579,Petrol,Manual,First,20.73 kmpl,1373.0,91.1,5.0,,5.95,9,Maruti,CiazVXi
4110,Renault Duster 85PS Diesel RxL Option,Kochi,2015,65178,Diesel,Manual,First,19.87 kmpl,1461.0,83.8,5.0,,6.79,9,Renault,Duster85PS
4111,Hyundai EON D Lite Plus Option,Mumbai,2016,25350,Petrol,Manual,First,21.1 kmpl,814.0,55.2,5.0,,2.55,8,Hyundai,EOND
4112,Honda CR-V 2.4 MT,Pune,2008,92000,Petrol,Manual,Second,10.8 kmpl,2354.0,152.0,5.0,,3.7,16,Honda,CR-V2.4
4113,Hyundai Verna 1.6 SX VTVT,Bangalore,2014,45000,Petrol,Manual,Second,17.01 kmpl,1591.0,121.3,5.0,,6.75,10,Hyundai,Verna1.6
4114,Toyota Corolla Altis JS MT,Kolkata,2015,46000,Petrol,Manual,First,14.28 kmpl,1798.0,138.03,5.0,,6.95,9,Toyota,CorollaAltis
4115,Maruti SX4 ZXI MT BSIV,Kochi,2011,79940,Petrol,Manual,First,15.5 kmpl,1586.0,103.3,5.0,,2.78,13,Maruti,SX4ZXI
4116,Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,28851,Petrol,Manual,First,16.47 kmpl,1198.0,73.9,5.0,,6.18,8,Volkswagen,PoloPetrol
4117,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2015,63000,Diesel,Automatic,First,14.16 kmpl,1968.0,174.3,5.0,,36.0,9,Audi,Q530
4118,Honda City 1.5 V MT,Coimbatore,2012,77283,Petrol,Manual,First,17.0 kmpl,1497.0,118.0,5.0,,5.81,12,Honda,City1.5
4119,Maruti Wagon R VXI,Pune,2014,38958,Petrol,Manual,First,22.5 kmpl,998.0,67.04,5.0,5.56 Lakh,3.41,10,Maruti,WagonR
4120,Mitsubishi Pajero Sport 4X4 AT,Bangalore,2018,8900,Diesel,Automatic,First,13.5 kmpl,2477.0,175.56,6.0,,26.5,6,Mitsubishi,PajeroSport
4121,Skoda Octavia Elegance 1.8 TSI AT,Hyderabad,2015,38000,Petrol,Automatic,First,14.7 kmpl,1798.0,177.5,5.0,,16.0,9,Skoda,OctaviaElegance
4122,Hyundai Creta 1.6 CRDi SX Option,Kochi,2017,44887,Diesel,Manual,First,19.67 kmpl,1582.0,126.2,5.0,,12.13,7,Hyundai,Creta1.6
4123,Maruti Alto LXi BSIII,Hyderabad,2009,85000,Petrol,Manual,Second,19.7 kmpl,796.0,46.3,5.0,,1.8,15,Maruti,AltoLXi
4124,Honda City V MT,Pune,2013,100000,Petrol,Manual,First,16.8 kmpl,1497.0,116.3,5.0,,6.25,11,Honda,CityV
4125,Datsun redi-GO S,Chennai,2016,26239,Petrol,Manual,First,22.7 kmpl,799.0,53.0,5.0,4.43 Lakh,2.75,8,Datsun,redi-GOS
4126,Skoda Yeti Ambition 4WD,Pune,2011,97000,Diesel,Manual,First,17.67 kmpl,1968.0,138.08,5.0,,6.0,13,Skoda,YetiAmbition
4127,Mercedes-Benz B Class B180,Delhi,2013,28000,Petrol,Automatic,First,14.8 kmpl,1595.0,120.7,5.0,,11.56,11,Mercedes-Benz,BClass
4128,Volkswagen Polo GT TSI,Mumbai,2014,20364,Petrol,Automatic,Second,17.21 kmpl,1197.0,103.6,5.0,,5.2,10,Volkswagen,PoloGT
4129,Ford EcoSport 1.5 TDCi Titanium,Coimbatore,2014,64637,Diesel,Manual,First,22.77 kmpl,1498.0,98.59,5.0,,7.52,10,Ford,EcoSport1.5
4130,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,15731,Petrol,Manual,First,15.29 kmpl,1591.0,121.3,5.0,,12.49,7,Hyundai,Creta1.6
4131,Toyota Fortuner 2.8 2WD MT,Coimbatore,2019,56251,Diesel,Manual,First,14.24 kmpl,2755.0,174.5,7.0,37.17 Lakh,35.82,5,Toyota,Fortuner2.8
4132,Maruti Swift Dzire ZXI,Chennai,2017,28000,Petrol,Manual,First,20.85 kmpl,1197.0,83.14,5.0,,6.25,7,Maruti,SwiftDzire
4133,Hyundai i20 1.2 Asta with AVN,Coimbatore,2015,20045,Petrol,Manual,First,17.0 kmpl,1197.0,80.0,5.0,,6.22,9,Hyundai,i201.2
4134,Honda BR-V i-VTEC S MT,Bangalore,2016,34004,Petrol,Manual,First,15.4 kmpl,1497.0,117.3,7.0,12.9 Lakh,8.02,8,Honda,BR-Vi-VTEC
4135,Maruti Celerio ZXI,Mumbai,2014,21000,Petrol,Manual,First,23.1 kmpl,998.0,67.04,5.0,,3.75,10,Maruti,CelerioZXI
4136,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Mumbai,2009,68001,Petrol,Automatic,Second,10.93 kmpl,3498.0,272.0,5.0,,11.75,15,Mercedes-Benz,E-Class2009-2013
4137,Hyundai i10 Magna 1.2 iTech SE,Kolkata,2012,31000,Petrol,Manual,First,20.36 kmpl,1197.0,78.9,5.0,,2.25,12,Hyundai,i10Magna
4138,Toyota Etios Liva V,Mumbai,2013,8950,Petrol,Manual,First,17.71 kmpl,1197.0,78.9,5.0,,3.55,11,Toyota,EtiosLiva
4139,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2017,43477,Diesel,Automatic,First,15.0 kmpl,2143.0,204.0,5.0,,38.15,7,Mercedes-Benz,E-Class2015-2017
4140,Hyundai EON D Lite Plus,Ahmedabad,2015,20000,Petrol,Manual,First,21.1 kmpl,814.0,55.2,5.0,,2.66,9,Hyundai,EOND
4141,Maruti Wagon R CNG LXI,Mumbai,2014,47200,CNG,Manual,First,33.54 km/kg,998.0,67.04,5.0,5.58 Lakh,2.85,10,Maruti,WagonR
4142,Honda City 1.5 S MT,Bangalore,2011,60000,Petrol,Manual,First,17.0 kmpl,1497.0,118.0,5.0,,4.95,13,Honda,City1.5
4143,Mercedes-Benz S-Class 280 AT,Chennai,2003,111000,Petrol,Automatic,First,13.0 kmpl,2987.0,210.0,5.0,,6.5,21,Mercedes-Benz,S-Class280
4144,Tata Indigo CS eVX,Pune,2016,52000,Diesel,Manual,Second,25.0 kmpl,1396.0,69.01,5.0,,2.4,8,Tata,IndigoCS
4145,Hyundai Creta 1.6 VTVT S,Pune,2016,26000,Petrol,Manual,First,15.29 kmpl,1591.0,121.3,5.0,,12.5,8,Hyundai,Creta1.6
4146,Maruti Wagon R LXI BS IV,Pune,2013,32425,Petrol,Manual,First,20.51 kmpl,998.0,67.04,5.0,,3.0,11,Maruti,WagonR
4147,Maruti Dzire VDI,Kochi,2017,54758,Diesel,Manual,First,28.4 kmpl,1248.0,73.75,5.0,8.58 Lakh,6.67,7,Maruti,DzireVDI
4148,Ford Ikon 1.3 Flair,Coimbatore,2008,59833,Petrol,Manual,Fourth & Above,13.8 kmpl,1299.0,70.0,5.0,,1.97,16,Ford,Ikon1.3
4149,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,30000,Petrol,Manual,First,16.47 kmpl,1198.0,73.9,5.0,,2.8,11,Volkswagen,PoloPetrol
4150,Hyundai i10 Magna 1.2,Jaipur,2011,40496,Petrol,Manual,First,20.36 kmpl,1197.0,78.9,5.0,,2.65,13,Hyundai,i10Magna
4151,Chevrolet Enjoy 1.3 TCDi LTZ 8,Chennai,2014,45000,Diesel,Manual,First,18.2 kmpl,1248.0,73.74,8.0,,4.75,10,Chevrolet,Enjoy1.3
4152,Land Rover Range Rover 3.0 D,Mumbai,2003,75000,Diesel,Automatic,Second,0.0 kmpl,2179.0,187.7,5.0,,16.11,21,Land Rover,RoverRange
4153,Mercedes-Benz E-Class 200 Kompressor Elegance,Bangalore,2011,34000,Petrol,Automatic,Second,10.5 kmpl,1796.0,157.7,5.0,,19.0,13,Mercedes-Benz,E-Class200
4154,Maruti Swift Vdi BSIII,Bangalore,2012,62000,Diesel,Manual,First,17.8 kmpl,1248.0,75.0,5.0,,4.5,12,Maruti,SwiftVdi
4155,Mahindra XUV500 W8 4WD,Hyderabad,2012,123600,Diesel,Manual,First,15.1 kmpl,2179.0,140.0,7.0,,8.25,12,Mahindra,XUV500W8
4156,Toyota Etios Liva G,Pune,2014,80102,Petrol,Manual,First,17.71 kmpl,1197.0,78.9,5.0,,3.5,10,Toyota,EtiosLiva
4157,Mahindra XUV500 W8 4WD,Pune,2013,55000,Diesel,Manual,First,15.1 kmpl,2179.0,140.0,7.0,,8.5,11,Mahindra,XUV500W8
4158,Hyundai Creta 1.6 VTVT S,Hyderabad,2015,48200,Petrol,Manual,First,15.29 kmpl,1591.0,121.3,5.0,,9.0,9,Hyundai,Creta1.6
4159,Honda City i DTEC SV,Hyderabad,2014,90000,Diesel,Manual,First,26.0 kmpl,1498.0,98.6,5.0,,6.75,10,Honda,Cityi
4160,Maruti Swift Dzire VDi,Hyderabad,2014,123900,Diesel,Manual,First,19.3 kmpl,1248.0,73.9,5.0,,5.4,10,Maruti,SwiftDzire
4161,Maruti Wagon R LXI BS IV,Delhi,2015,13008,Petrol,Manual,First,20.51 kmpl,998.0,67.04,5.0,,3.5,9,Maruti,WagonR
4162,Hyundai EON Era Plus,Hyderabad,2012,60500,Petrol,Manual,First,21.1 kmpl,814.0,55.2,5.0,,2.6,12,Hyundai,EONEra
4163,Toyota Innova Crysta 2.8 ZX AT,Bangalore,2017,53841,Diesel,Automatic,First,11.36 kmpl,2755.0,171.5,7.0,28.05 Lakh,20.5,7,Toyota,InnovaCrysta
4164,Hyundai Creta 1.6 SX Option,Kochi,2017,47183,Petrol,Manual,Second,15.8 kmpl,1591.0,121.3,5.0,15.86 Lakh,11.31,7,Hyundai,Creta1.6
4165,Maruti Wagon R VXI Plus,Kolkata,2018,10000,Petrol,Manual,First,20.51 kmpl,998.0,67.04,5.0,,4.5,6,Maruti,WagonR
4166,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2015,45000,Diesel,Automatic,First,11.3 kmpl,2987.0,254.8,7.0,,56.0,9,Mercedes-Benz,GL-Class350
4167,Maruti Celerio VXI,Kochi,2017,3923,Petrol,Manual,First,23.1 kmpl,998.0,67.04,5.0,,5.2,7,Maruti,CelerioVXI
4168,Mahindra Scorpio SLE BSIV,Delhi,2011,85000,Diesel,Manual,First,12.05 kmpl,2179.0,120.0,8.0,,5.25,13,Mahindra,ScorpioSLE
4169,Datsun redi-GO T Option,Kochi,2018,6279,Petrol,Manual,First,22.7 kmpl,799.0,53.64,5.0,4.05 Lakh,3.6,6,Datsun,redi-GOT
4170,Fiat Grande Punto EVO 1.3 Active,Pune,2014,74500,Diesel,Manual,First,21.2 kmpl,1248.0,75.0,5.0,,3.3,10,Fiat,GrandePunto
4171,Hyundai Elantra CRDi SX,Kolkata,2013,42000,Diesel,Manual,First,22.7 kmpl,1582.0,126.24,5.0,,5.85,11,Hyundai,ElantraCRDi
4172,Maruti Swift Dzire LXI,Delhi,2014,56510,Petrol,Manual,First,19.1 kmpl,1197.0,85.8,5.0,,3.9,10,Maruti,SwiftDzire
4173,Audi A4 2.0 TDI Multitronic,Delhi,2009,88000,Diesel,Automatic,First,16.55 kmpl,1968.0,140.0,5.0,,7.98,15,Audi,A42.0
4174,Honda Brio VX AT,Mumbai,2014,36631,Petrol,Automatic,First,16.5 kmpl,1198.0,86.8,5.0,,4.3,10,Honda,BrioVX
4175,Maruti Wagon R LXI BS IV,Kolkata,2011,34000,Petrol,Manual,First,18.9 kmpl,998.0,67.1,5.0,,2.25,13,Maruti,WagonR
4176,Hyundai i10 Magna 1.1,Ahmedabad,2013,49000,Petrol,Manual,First,19.81 kmpl,1086.0,68.05,5.0,,3.2,11,Hyundai,i10Magna
4177,Hyundai Verna 1.6 SX,Hyderabad,2012,65254,Diesel,Manual,First,22.32 kmpl,1582.0,126.32,5.0,,6.55,12,Hyundai,Verna1.6
4178,Hyundai Verna 1.6 SX,Bangalore,2014,95000,Diesel,Manual,Second,22.32 kmpl,1582.0,126.32,5.0,,6.9,10,Hyundai,Verna1.6
4179,Maruti Ritz VDi,Chennai,2009,83000,Diesel,Manual,First,23.2 kmpl,1248.0,73.94,5.0,,2.95,15,Maruti,RitzVDi
4180,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2017,101065,Diesel,Manual,First,20.5 kmpl,1582.0,126.2,5.0,19.18 Lakh,11.45,7,Hyundai,Creta1.6
4181,Maruti Baleno Delta,Kochi,2017,15134,Petrol,Manual,First,21.4 kmpl,1197.0,83.1,5.0,7.36 Lakh,6.37,7,Maruti,BalenoDelta
4182,Hyundai Verna 1.6 CRDI,Jaipur,2011,72000,Diesel,Manual,First,22.32 kmpl,1582.0,126.3,5.0,,5.0,13,Hyundai,Verna1.6
4183,Tata Indica Vista Quadrajet VX,Chennai,2012,120000,Diesel,Manual,Second,22.3 kmpl,1248.0,74.0,5.0,,2.6,12,Tata,IndicaVista
4184,Hyundai i20 1.2 Magna,Kolkata,2010,45000,Petrol,Manual,First,18.5 kmpl,1197.0,80.0,5.0,,1.9,14,Hyundai,i201.2
4185,Porsche Panamera Diesel,Kochi,2015,54996,Diesel,Automatic,First,17.85 kmpl,2967.0,300.0,4.0,,60.95,9,Porsche,PanameraDiesel
4186,Maruti Eeco Smiles 5 Seater AC,Coimbatore,2017,22874,Petrol,Manual,First,15.1 kmpl,1196.0,73.0,5.0,,4.44,7,Maruti,EecoSmiles
4187,BMW 3 Series 320d Sport,Chennai,2012,58000,Diesel,Automatic,Second,22.69 kmpl,1995.0,190.0,5.0,,15.3,12,BMW,3Series
4188,Maruti Ertiga VDI,Chennai,2016,86000,Diesel,Manual,Second,25.47 kmpl,1248.0,88.5,7.0,10.99 Lakh,8.2,8,Maruti,ErtigaVDI
4189,Hyundai Xcent 1.2 Kappa AT S Option,Ahmedabad,2014,69000,Petrol,Automatic,First,16.9 kmpl,1197.0,81.86,5.0,,5.25,10,Hyundai,Xcent1.2
4190,Volkswagen Vento 1.2 TSI Highline AT,Pune,2016,55001,Petrol,Automatic,Second,16.93 kmpl,1197.0,103.2,5.0,,8.5,8,Volkswagen,Vento1.2
4191,Audi Q3 35 TDI Quattro Premium,Chennai,2015,28000,Diesel,Automatic,First,15.73 kmpl,1968.0,174.33,5.0,,23.75,9,Audi,Q335
4192,Hyundai i10 Magna 1.1,Delhi,2013,53213,Petrol,Manual,First,19.81 kmpl,1086.0,68.05,5.0,,2.74,11,Hyundai,i10Magna
4193,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Coimbatore,2016,44340,Diesel,Automatic,First,16.96 kmpl,1968.0,138.03,5.0,,13.83,8,Volkswagen,Jetta2013-2015
4194,Maruti Baleno RS 1.0 Petrol,Mumbai,2017,16900,Petrol,Manual,First,21.1 kmpl,998.0,100.0,5.0,,6.99,7,Maruti,BalenoRS
4195,Hyundai i10 Era,Jaipur,2009,57000,Petrol,Manual,First,19.81 kmpl,1086.0,68.05,5.0,,2.25,15,Hyundai,i10Era
4196,Toyota Innova 2.5 G4 Diesel 8-seater,Hyderabad,2013,83165,Diesel,Manual,First,12.8 kmpl,2494.0,102.0,8.0,,11.49,11,Toyota,Innova2.5
4197,Chevrolet Beat LT,Coimbatore,2012,24735,Petrol,Manual,Second,18.6 kmpl,1199.0,79.4,5.0,,2.87,12,Chevrolet,BeatLT
4198,Toyota Innova 2.5 G3,Kolkata,2005,65175,Diesel,Manual,First,12.8 kmpl,2494.0,102.0,8.0,,3.25,19,Toyota,Innova2.5
4199,Honda Accord 2.4 Inspire M/T,Pune,2009,60000,Petrol,Manual,Second,9.8 kmpl,2354.0,180.0,5.0,,3.5,15,Honda,Accord2.4
4200,Mahindra KUV 100 mFALCON D75 K4 Plus,Kochi,2017,60357,Diesel,Manual,First,25.32 kmpl,1198.0,77.0,6.0,,4.49,7,Mahindra,KUV100
4201,Volkswagen Polo Diesel Trendline 1.2L,Jaipur,2011,77000,Diesel,Manual,First,22.07 kmpl,1199.0,73.9,5.0,,2.9,13,Volkswagen,PoloDiesel
4202,Toyota Innova 2.0 GX 8 STR,Coimbatore,2014,85301,Petrol,Manual,First,12.4 kmpl,1998.0,132.0,8.0,,12.36,10,Toyota,Innova2.0
4203,Mahindra Scorpio VLX AT AIRBAG BSIV,Mumbai,2011,50000,Diesel,Automatic,First,11.79 kmpl,2179.0,120.0,8.0,,6.0,13,Mahindra,ScorpioVLX
4204,BMW 7 Series 730Ld Sedan,Chennai,2010,58000,Diesel,Automatic,First,16.46 kmpl,2993.0,258.0,5.0,,31.0,14,BMW,7Series
4205,Honda City i-DTEC SV,Kolkata,2015,39000,Diesel,Manual,First,25.6 kmpl,1498.0,98.6,5.0,12.23 Lakh,5.49,9,Honda,Cityi-DTEC
4206,Volkswagen Polo Diesel Comfortline 1.2L,Coimbatore,2015,46190,Diesel,Manual,First,22.07 kmpl,1199.0,73.9,5.0,,5.86,9,Volkswagen,PoloDiesel
4207,Mahindra XUV500 W8 2WD,Mumbai,2015,83000,Diesel,Manual,First,16.0 kmpl,2179.0,140.0,7.0,,9.0,9,Mahindra,XUV500W8
4208,Volkswagen Vento 1.6 Highline,Jaipur,2016,33000,Petrol,Manual,First,16.09 kmpl,1598.0,103.5,5.0,11.63 Lakh,7.7,8,Volkswagen,Vento1.6
4209,Honda City i VTEC V,Coimbatore,2017,27279,Petrol,Manual,First,17.4 kmpl,1497.0,117.3,5.0,,9.47,7,Honda,Cityi
4210,Audi Q5 2.0 TDI Premium Plus,Bangalore,2014,53900,Diesel,Automatic,First,14.16 kmpl,1968.0,174.3,5.0,,29.0,10,Audi,Q52.0
4211,Honda City 1.5 V AT Exclusive,Kochi,2012,63998,Petrol,Automatic,First,17.0 kmpl,1497.0,118.0,5.0,,5.42,12,Honda,City1.5
4212,Maruti Swift VXI BSIV,Coimbatore,2016,57932,Petrol,Manual,First,20.4 kmpl,1197.0,81.8,5.0,,6.39,8,Maruti,SwiftVXI
4213,Maruti Alto 800 LXI,Jaipur,2015,25000,Petrol,Manual,First,22.74 kmpl,796.0,47.3,5.0,,2.75,9,Maruti,Alto800
4214,Ford Figo Diesel Titanium,Chennai,2011,169000,Diesel,Manual,First,20.0 kmpl,1399.0,68.0,5.0,,2.5,13,Ford,FigoDiesel
4215,Hyundai Santro Xing GL Plus,Delhi,2012,53000,Petrol,Manual,First,17.92 kmpl,1086.0,62.1,5.0,,2.35,12,Hyundai,SantroXing
4216,Maruti Wagon R VXI,Coimbatore,2015,43053,Petrol,Manual,First,18.9 kmpl,998.0,67.1,5.0,,4.65,9,Maruti,WagonR
4217,Honda City i DTEC SV,Ahmedabad,2014,75000,Diesel,Manual,First,26.0 kmpl,1498.0,98.6,5.0,,6.0,10,Honda,Cityi
4218,Honda City V MT AVN,Pune,2012,89000,Petrol,Manual,Second,16.8 kmpl,1497.0,116.3,5.0,,3.5,12,Honda,CityV
4219,Honda City i DTEC VX,Hyderabad,2014,75578,Diesel,Manual,First,25.1 kmpl,1498.0,98.6,5.0,,7.0,10,Honda,Cityi
4220,Hyundai Verna VTVT 1.6 SX,Bangalore,2014,46676,Petrol,Manual,First,17.0 kmpl,1591.0,121.3,5.0,12.27 Lakh,7.75,10,Hyundai,VernaVTVT
4221,Maruti Alto K10 LXI,Kochi,2014,51349,Petrol,Manual,First,24.07 kmpl,998.0,67.1,5.0,3.91 Lakh,2.93,10,Maruti,AltoK10
4222,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Kolkata,2014,34233,Diesel,Automatic,First,14.21 kmpl,2143.0,203.0,5.0,,22.5,10,Mercedes-Benz,E-Class2009-2013
4223,BMW X6 xDrive30d,Coimbatore,2014,39626,Diesel,Automatic,First,11.2 kmpl,2993.0,241.0,4.0,,40.66,10,BMW,X6xDrive30d
4224,Maruti Wagon R LXI BSIII,Pune,2008,82500,Petrol,Manual,First,14.0 kmpl,1061.0,64.0,5.0,,1.75,16,Maruti,WagonR
4225,Renault Duster RXZ AWD,Hyderabad,2015,63000,Diesel,Manual,Second,19.72 kmpl,1461.0,108.45,5.0,,8.2,9,Renault,DusterRXZ
